obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
2362,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,1,NA,15,2,0,control,1
2363,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,1,NA,17.5,0,0,control,1
2364,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,1,NA,20,0,0,control,1
2365,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,1,NA,22,0,0,control,1
2366,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,2.5,3,0,control,1
2367,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,5,1,0,control,1
2368,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,7.5,3,3,control,1
2369,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,10,0,1,control,1
2370,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,12.5,0,0,control,1
2371,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,15,0,0,control,1
2372,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,17.5,0,0,control,1
2373,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,20,3,0,control,1
2374,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,2,NA,22,0,0,control,1
2375,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,2.5,1,0,control,1
2376,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,5,4,0,control,1
2377,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,7.5,7,2,control,1
2378,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,10,3,1,control,1
2379,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,12.5,1,1,control,1
2380,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,15,0,0,control,1
2381,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,17.5,1,0,control,1
2382,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,20,1,0,control,1
2383,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11A,3,NA,22,1,0,control,1
2384,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,2.5,1,0,control,1
2385,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,5,0,1,control,1
2386,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,7.5,1,1,control,1
2387,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,10,1,0,control,1
2388,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,12.5,0,0,control,1
2389,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,15,1,0,control,1
2390,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,17.5,0,0,control,1
2391,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,20,0,1,control,1
2392,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,1,NA,22,1,0,control,1
2393,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,2.5,0,0,control,1
2394,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,5,4,0,control,1
2395,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,7.5,0,0,control,1
2396,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,10,1,0,control,1
2397,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,12.5,0,1,control,1
2398,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,15,1,3,control,1
2399,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,17.5,0,0,control,1
2400,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,20,0,0,control,1
2401,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,2,NA,22,0,0,control,1
2402,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,2.5,4,1,control,1
2403,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,5,2,0,control,1
2404,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,7.5,2,12,control,1
2405,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,10,1,14,control,1
2406,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,12.5,3,13,control,1
2407,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,15,0,7,control,1
2408,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,17.5,1,16,control,1
2409,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,20,0,2,control,1
2410,4/23/2013,2013,4,23,NA,NA,LC,O,11,LCO11B,3,NA,22,3,1,control,1
2411,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,2.5,17,6,control,1
2412,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,5,37,4,control,1
2413,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,7.5,26,1,control,1
2414,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,10,3,0,control,1
2415,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,12.5,7,0,control,1
2416,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,15,12,0,control,1
2417,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,17.5,0,2,control,1
2418,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,20,1,0,control,1
2419,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,1,NA,22,3,0,control,1
2420,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,2.5,4,0,control,1
2421,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,5,0,0,control,1
2422,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,7.5,1,0,control,1
2423,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,10,1,0,control,1
2424,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,12.5,0,0,control,1
2425,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,15,0,0,control,1
2426,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,17.5,0,0,control,1
2427,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,20,0,0,control,1
2428,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,2,NA,22,0,0,control,1
2429,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,2.5,21,0,control,1
2430,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,5,8,4,control,1
2431,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,7.5,0,9,control,1
2432,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,10,4,9,control,1
2433,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,12.5,0,0,control,1
2434,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,15,0,0,control,1
2435,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,17.5,1,2,control,1
2436,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,20,0,1,control,1
2437,4/23/2013,2013,4,23,NA,NA,LC,O,12,LCO12,3,NA,22,0,0,control,1
2438,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,2.5,3,0,control,1
2439,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,5,3,0,control,1
2440,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,7.5,7,0,control,1
2441,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,10,4,3,control,1
2442,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,12.5,3,7,control,1
2443,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,15,17,2,control,1
2444,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,17.5,0,1,control,1
2445,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,20,1,0,control,1
2446,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,1,NA,22,5,3,control,1
2447,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,2.5,7,4,control,1
2448,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,5,14,5,control,1
2449,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,7.5,4,15,control,1
2450,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,10,15,13,control,1
2451,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,12.5,1,8,control,1
2452,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,15,0,1,control,1
2453,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,17.5,0,3,control,1
2454,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,20,29,2,control,1
2455,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,2,NA,22,7,0,control,1
2456,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,2.5,3,0,control,1
2457,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,5,4,1,control,1
2458,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,7.5,2,0,control,1
2459,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,10,0,1,control,1
2460,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,12.5,2,2,control,1
2461,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,15,0,2,control,1
2462,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,17.5,0,0,control,1
2463,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,20,0,0,control,1
2464,4/23/2013,2013,4,23,NA,NA,LC,O,10,LCO10B,3,NA,22,0,0,control,1
2465,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,2.5,38,3,rocks,1
2466,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,5,18,3,rocks,1
2467,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,7.5,20,3,rocks,1
2468,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,10,53,0,rocks,1
2469,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,12.5,27,2,rocks,1
2470,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,15,43,4,rocks,1
2471,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,17.5,46,3,rocks,1
2472,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,20,28,6,rocks,1
2473,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,1,NA,21.7,24,1,rocks,1
2474,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,2.5,17,5,rocks,1
2475,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,5,46,3,rocks,1
2476,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,7.5,19,7,rocks,1
2477,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,10,20,8,rocks,1
2478,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,12.5,29,2,rocks,1
2479,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,15,23,2,rocks,1
2480,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,17.5,16,1,rocks,1
2481,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,20,24,3,rocks,1
2482,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,2,NA,21.7,11,1,rocks,1
2483,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,2.5,51,29,rocks,1
2484,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,5,31,21,rocks,1
2485,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,7.5,23,21,rocks,1
2486,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,10,48,6,rocks,1
2487,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,12.5,14,35,rocks,1
2488,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,15,18,11,rocks,1
2489,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,17.5,47,24,rocks,1
2490,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,20,10,2,rocks,1
2491,10/27/2014,2014,10,27,NA,NA,LC,O,11,LCO11A,3,NA,21.4,3,0,rocks,1
2492,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,2.5,37,8,control,1
2493,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,5,27,3,control,1
2494,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,7.5,51,7,control,1
2495,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,10,16,3,control,1
2496,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,12.5,4,1,control,1
2497,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,15,27,11,control,1
2498,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,17.5,34,4,control,1
2499,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,20,25,1,control,1
2500,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,1,NA,20.77,10,3,control,1
2501,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,2.5,35,5,control,1
2502,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,5,20,10,control,1
2503,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,7.5,25,3,control,1
2504,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,10,12,5,control,1
2505,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,12.5,10,1,control,1
2506,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,15,34,4,control,1
2507,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,17.5,39,1,control,1
2508,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,20,31,6,control,1
2509,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,2,NA,21.08,6,0,control,1
2510,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,2.5,70,5,control,1
2511,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,5,59,5,control,1
2512,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,7.5,68,12,control,1
2513,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,10,26,4,control,1
2514,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,12.5,27,2,control,1
2515,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,15,16,3,control,1
2516,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,17.5,18,4,control,1
2517,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,20,15,1,control,1
2518,10/27/2014,2014,10,27,NA,NA,LC,O,12,LCO12,3,NA,21.16,6,1,control,1
2519,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,2.5,28,3,rocks,1
2520,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,5,44,1,rocks,1
2521,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,7.5,73,2,rocks,1
2522,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,10,84,10,rocks,1
2523,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,12.5,74,8,rocks,1
2524,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,15,58,4,rocks,1
2525,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,17.5,62,4,rocks,1
2526,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,20,67,6,rocks,1
2527,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,1,NA,21.3,17,1,rocks,1
2528,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,2.5,35,3,rocks,1
2529,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,5,90,3,rocks,1
2530,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,7.5,90,5,rocks,1
2531,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,10,110,3,rocks,1
2532,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,12.5,135,7,rocks,1
2533,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,15,112,3,rocks,1
2534,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,17.5,62,2,rocks,1
2535,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,20,65,3,rocks,1
2536,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,2,NA,21.9,53,2,rocks,1
2537,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,2.5,100,1,rocks,1
2538,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,5,59,3,rocks,1
2539,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,7.5,136,2,rocks,1
2540,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,10,152,3,rocks,1
2541,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,12.5,310,5,rocks,1
2542,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,15,131,3,rocks,1
2543,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,17.5,158,1,rocks,1
2544,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,20,56,0,rocks,1
2545,10/28/2014,2014,10,28,NA,NA,LC,O,10,LCO10B,3,NA,21.6,127,1,rocks,1
2546,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,2.5,0,0,rocks,1
2547,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,5,0,0,rocks,1
2548,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,7.5,7,1,rocks,1
2549,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,10,47,2,rocks,1
2550,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,12.5,39,3,rocks,1
2551,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,15,102,5,rocks,1
2552,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,17.5,114,4,rocks,1
2553,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,20,81,5,rocks,1
2554,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,1,NA,21.3,121,9,rocks,1
2555,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,2.5,29,0,rocks,1
2556,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,5,75,9,rocks,1
2557,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,7.5,159,5,rocks,1
2558,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,10,110,6,rocks,1
2559,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,12.5,62,6,rocks,1
2560,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,15,60,2,rocks,1
2561,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,17.5,28,2,rocks,1
2562,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,20,26,1,rocks,1
2563,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,22.5,4,0,rocks,1
2564,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,2,NA,22.8,0,0,rocks,1
2565,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,2.5,51,1,rocks,1
2566,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,5,95,0,rocks,1
2567,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,7.5,83,6,rocks,1
2568,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,10,76,1,rocks,1
2569,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,12.5,136,6,rocks,1
2570,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,15,58,4,rocks,1
2571,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,17.5,71,4,rocks,1
2572,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,20,69,3,rocks,1
2573,10/28/2014,2014,10,28,NA,NA,LC,O,9A,LCO9A,3,NA,21.5,68,2,rocks,1
2574,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,2.5,17,0,control,1
2575,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,5,21,0,control,1
2576,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,7.5,25,0,control,1
2577,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,10,31,0,control,1
2578,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,12.5,21,0,control,1
2579,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,15,34,1,control,1
2580,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,17.5,26,1,control,1
2581,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,20,23,0,control,1
2582,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,1,NA,21.7,7,1,control,1
2583,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,2.5,8,0,control,1
2584,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,5,11,0,control,1
2585,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,7.5,15,0,control,1
2586,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,10,17,0,control,1
2587,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,12.5,3,0,control,1
2588,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,15,6,0,control,1
2589,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,17.5,5,0,control,1
2590,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,20,17,0,control,1
2591,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,2,NA,21.4,5,0,control,1
2592,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,2.5,24,0,control,1
2593,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,5,11,0,control,1
2594,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,7.5,10,0,control,1
2595,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,10,8,1,control,1
2596,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,12.5,10,0,control,1
2597,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,15,0,0,control,1
2598,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,17.5,6,0,control,1
2599,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,20,14,0,control,1
2600,11/11/2014,2014,11,11,NA,NA,LC,O,10,LCO10A,3,NA,21.5,0,0,control,1
2601,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,2.5,81,16,rocks,1
2602,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,5,32,5,rocks,1
2603,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,7.5,28,0,rocks,1
2604,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,10,26,1,rocks,1
2605,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,12.5,21,1,rocks,1
2606,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,15,4,1,rocks,1
2607,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,17.5,44,3,rocks,1
2608,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,20,65,3,rocks,1
2609,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,1,NA,20.7,14,2,rocks,1
2610,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,2.5,100,10,rocks,1
2611,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,5,42,2,rocks,1
2612,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,7.5,7,0,rocks,1
2613,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,10,15,2,rocks,1
2614,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,12.5,40,5,rocks,1
2615,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,15,76,5,rocks,1
2616,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,17.5,59,5,rocks,1
2617,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,20,51,1,rocks,1
2618,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,2,NA,20.5,16,0,rocks,1
2619,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,3,NA,2.5,60,5,rocks,1
2620,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,3,NA,5,62,7,rocks,1
2621,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,3,NA,7.5,56,3,rocks,1
2622,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,3,NA,10,43,3,rocks,1
2623,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,3,NA,12.5,34,3,rocks,1
2624,11/11/2014,2014,11,11,NA,NA,LC,O,8B,LCO8B,3,NA,15,80,4,rocks,1
